czname,state,county,cz,hhinc_mean2000,mean_commutetime2000,frac_coll_plus2000,frac_coll_plus2010,foreign_share2010,med_hhinc2016,med_hhinc1990,poor_share2010,poor_share2000,poor_share1990,share_black2010,share_hisp2010,share_asian2010,share_black2000,share_white2000,share_hisp2000,share_asian2000,gsmn_math_g3_2013,rent_twobed2015,singleparent_share2010,singleparent_share1990,singleparent_share2000,traveltime15_2010,emp2000,mail_return_rate2010,ln_wage_growth_hs_grad,nonwhite_share2010,popdensity2010,popdensity2000,ann_avg_job_growth_2004_2013,job_density_2013,state_name,alpha,remark
Blytheville,21.0,105.66666666666667,25800.0,49411.187666666665,20.339519666666664,0.095987749,0.101280967,0.018008982233333335,33204.91810324162,16225.080224017112,0.27188665666666667,0.25450461333333335,0.30135132666666664,0.24200123666666665,0.03638446133333333,0.0033769199333333333,0.21600842533333334,0.7512883533333333,0.021413625333333335,0.0028818821,3.0339432,562.85966,0.4459312733333333,0.28077234,0.3736967233333333,0.4746898,0.5151508466666667,72.87609833333335,0.083787069,0.28988253,49.27095800000001,53.231846,-0.0129457954,17.766157333333336,Kentucky ,KY ,State; counties
Bowling Green,21.0,129.0,5401.0,58808.2282,26.012953,0.1242030982,0.1423675324,0.0289247072,42958.46553403181,20522.388051069614,0.18198982199999997,0.156675,0.20112993,0.06124982560000001,0.02231817788,0.00542781456,0.05796828932,0.917778634,0.011794193380000002,0.003660735308,3.7478698199999996,578.340186,0.322528504,0.168894634,0.245458278,0.35719020799999995,0.588817966,84.0707138,-0.04305895533333334,0.10063042200000001,86.15864260000001,75.83005619999999,0.0015384007960000002,39.654421400000004,Kentucky ,KY ,State; counties
Campbellsville,21.0,111.4,4601.0,48893.615600000005,26.0333252,0.09818326860000001,0.12581034759999998,0.013784731880000001,33519.503804083855,17380.34538579479,0.23127158200000003,0.21924978599999995,0.24094178399999996,0.0260614033,0.021176732,0.00256449898,0.023710782000000003,0.958608306,0.009325092279999999,0.0015812953479999998,3.3271706,499.009218,0.28602560999999993,0.15523942599999999,0.250162652,0.38138161000000004,0.524720074,85.80374299999998,0.169742764,0.0576626098,56.5182318,53.6085414,-0.01168667868,22.212224600000003,Kentucky ,KY ,State; counties
Danville,21.0,101.0,12903.0,61107.060750000004,27.01013725,0.12885079075,0.161910705,0.011871015952500001,42113.8804276794,21895.100103751858,0.174803525,0.15121947000000002,0.192440905,0.045362099,0.022458070249999997,0.00296358005,0.04951507725,0.928690285,0.012257433525,0.0027054513200000002,3.24703795,606.3525374999999,0.29079995000000003,0.17543820999999998,0.25126189,0.31284460000000003,0.5832161475000001,82.91433900000001,0.023027662999999997,0.08042172175000001,97.77639225,92.88945850000002,-0.0031661473,40.00382475,Kentucky ,KY ,State; counties
Elizabethtown,21.0,98.2,13000.0,59688.71,29.7754144,0.1063353236,0.11402911279999998,0.015285729699999997,45116.7535937476,21360.024847945177,0.160653702,0.141023713,0.188031256,0.049164155599999995,0.025481807579999998,0.00561297722,0.04619818219999999,0.9222795380000001,0.014758118639999998,0.0043980515739999995,3.79227606,592.914202,0.268463874,0.173679076,0.244109784,0.292450652,0.555019212,82.73253319999999,0.1710593662,0.09457805839999998,80.8910042,73.95097319999999,-0.005837063619999999,32.4752796,Kentucky ,KY ,State; counties
Hazard,21.0,134.2,4502.0,41710.1538,28.607455800000004,0.0843572416,0.1102864768,0.0035097400799999996,28913.531874771474,14624.987625974778,0.26771346000000007,0.304203862,0.346540372,0.012764256899999998,0.0056532886000000004,0.002250218098,0.0124981779,0.973111164,0.0057402912600000005,0.0023293181859999996,2.4148476600000004,467.1498720000001,0.320841974,0.17922522400000002,0.24924181399999998,0.295698516,0.369346058,80.39374219999999,0.0643598745,0.026216343799999996,58.931339600000015,62.7496278,-0.019474997200000004,16.71408322,Kentucky ,KY ,State; counties
Lexington-Fayette,21.0,125.76923076923077,12901.0,68995.35607692308,27.567245307692307,0.16349251053846153,0.202580058,0.026255125938461545,48102.37093600484,25324.471734378858,0.16641984153846157,0.1290196155384615,0.16252236323076924,0.048883530576923066,0.031992700515384616,0.0061016261146153855,0.045576410841538455,0.9281944776923078,0.014864648046153846,0.004081313536666667,3.3963715461538464,650.1870869230769,0.30417516692307695,0.18766513846153848,0.2538599492307692,0.3068436276923077,0.6095144007692309,81.90813392307693,0.016671703230769237,0.09597558384615386,184.64097615384617,163.7060626923077,0.004435288845,92.63095625384615,Kentucky ,KY ,State; counties
London,21.0,133.0,4401.0,44231.4325,26.242990250000002,0.10248055225,0.10531315299999999,0.008856585699999999,30118.439034979874,15163.628827653403,0.2954327175,0.30232395500000003,0.3380972775,0.019107007649999997,0.011962694999999999,0.0026027076,0.017863134125,0.9632148899999999,0.007933618325,0.0019670559400000003,3.2541993249999996,512.2127324999999,0.322664985,0.1897166,0.260871925,0.377506545,0.43968770749999997,78.23991749999999,-0.031506309999999996,0.0430040275,86.462314,84.50683824999999,-0.017950191675,28.44012375,Kentucky ,KY ,State; counties
Maysville,21.0,97.0,12702.0,53699.19825,30.445794,0.09667226975000001,0.12455697499999999,0.00617753915,35343.77755598915,18763.711379893477,0.221698695,0.18656707749999998,0.24385654750000002,0.025448850800000002,0.010374496725,0.0021262019049999997,0.024873589124999998,0.9609602375,0.00654426555,0.00144862312,3.2323172749999998,527.86667,0.26436339,0.16776770500000002,0.24057900499999998,0.31295682,0.5508370775,85.42010125,-0.0018284049999999913,0.045269775,46.002403,44.74876075,-0.012644698200000002,18.25576,Kentucky ,KY ,State; counties
Mount Sterling,21.0,116.33333333333333,12902.0,51419.02866666667,30.97329066666667,0.10532812366666666,0.13011864,0.004394998133333333,36310.625446035825,16879.671317236895,0.23627150666666666,0.22134088333333335,0.2781107133333333,0.023480007666666664,0.0155130428,0.00146144624,0.022818912666666663,0.9594939166666667,0.010173611066666666,0.0004979024966666666,3.3054577666666667,569.9677333333333,0.2846966733333333,0.18496565333333334,0.24664566333333335,0.25396508,0.5087148166666666,83.27407833333335,0.2143405805,0.048913449,68.93793833333334,62.068767333333334,-0.004927846633333334,27.524972333333334,Kentucky ,KY ,State; counties
Murray,21.0,35.0,25402.0,56635.527,19.109558,0.2640925,0.28279245,0.031044877999999998,38195.54515285895,19635.26093732521,0.19844434,0.18477517,0.18180102,0.043532035999999996,0.02393052,0.015537917,0.039740201,0.92320889,0.013609036000000001,0.012226546000000001,4.5369291,649.1070599999999,0.24014163,0.20645942,0.28034362,0.54358327,0.56051624,79.223625,0.10025506,0.094619669,96.594482,88.766357,0.0026634911,43.698803000000005,Kentucky ,KY ,State; counties
Owensboro,21.0,115.0,13200.0,57874.28783333334,26.519265833333336,0.09303588,0.11030068900000001,0.010290470083333333,43331.04599201914,21145.12838173746,0.17661112333333331,0.15808725166666668,0.19784993166666665,0.024503010266666667,0.02010754366666667,0.0024441005833333333,0.0207981097,0.9618396066666667,0.008893806533333333,0.00177919839,3.1658004833333333,544.3038533333333,0.29272649666666667,0.1630664933333333,0.22553289499999998,0.34096876833333334,0.557210655,84.02214066666666,0.04238592333333333,0.0540389785,72.0154825,70.25569783333331,-0.0052933809649999995,30.890728833333338,Kentucky ,KY ,State; counties
West Liberty,21.0,151.0,4501.0,40569.229600000006,32.5601854,0.0839261722,0.08649389900000001,0.0039038918200000002,25587.272568519234,11787.338284658854,0.33936325399999995,0.344018556,0.42072132,0.01642569016,0.00706003644,0.002624776824,0.019087839140000003,0.9683827780000002,0.00567292768,0.001238649614,2.4357085,483.154698,0.35780432199999995,0.21134927600000003,0.272982372,0.344144692,0.38144217199999997,75.377513,0.07414656500000001,0.032264229,31.934028,32.720702800000005,-0.019417989820000002,8.68194268,Kentucky ,KY ,State; counties
Barnwell,45.0,18.5,8201.0,50861.541750000004,28.68632075,0.11677573825000001,0.13469615,0.015235276499999999,31280.97021722071,18622.788410355373,0.29380663250000005,0.2625117775,0.2847977625,0.5863109675,0.0231308285,0.004695788950000001,0.576858565,0.40114099000000003,0.0152186833,0.00208032305,1.5373857599999998,568.2590375,0.46533027250000003,0.33070098000000003,0.437476485,0.36870260000000005,0.4680811525,79.22591025,0.07501278999999998,0.620590785,41.42546675,43.055175250000005,-0.0095597163,11.5686093,South Carolina ,SC ,State; counties
Bennettsville,45.0,47.0,1301.0,51762.492,25.466089000000004,0.087682441,0.10018374599999999,0.021223615,33714.74179632589,20154.059656410922,0.25172116,0.20596581,0.22333728,0.42451531,0.031649327,0.0031075114500000002,0.41975765,0.539882155,0.0150786504,0.0023985105999999997,2.2882781999999997,517.488145,0.464610785,0.29053834,0.39353475000000004,0.33457069,0.516574545,80.7488325,0.11924293999999999,0.49053197000000004,59.4015865,56.8000945,-0.001491183,21.375,South Carolina ,SC ,State; counties
Hagerstown,45.0,43.333333333333336,17400.0,68806.181,31.068559499999996,0.14593170716666667,0.17909798183333334,0.025570529649999996,56704.53721094251,28194.65006347746,0.11068976433333333,0.0985108185,0.10244656883333332,0.05507746153333334,0.0301529284,0.0062383815,0.0381687001,0.9371487716666668,0.012262972566666667,0.003988844075,3.505081466666667,757.1991966666666,0.28393067,0.17257412333333333,0.26100672333333336,0.27505319500000003,0.6093300883333334,81.25811133333333,0.05596727727999999,0.10332647333333334,200.97832766666667,165.181463,0.008736389231666667,95.61973533333332,South Carolina ,SC ,State; counties
Sumter,45.0,57.0,8000.0,59442.431749999996,27.536437499999998,0.131128021,0.14318221875,0.023268090249999998,39201.018400174515,22522.788695872627,0.2192774025,0.1816171725,0.2217481825,0.4684362125,0.0283001395,0.0056101912,0.46766206749999994,0.50577929,0.01632869525,0.00381196575,1.8582766366666668,582.8096,0.445533155,0.2704739425,0.37172297499999996,0.2823483,0.5487415325,79.62561,0.04805673133333333,0.5106577725,87.74603175,81.748167,-0.008452472725,32.37540725,South Carolina ,SC ,State; counties
Batesville,5.0,87.66666666666667,25105.0,51568.92833333334,24.846306333333334,0.11933620333333333,0.1308979366666667,0.021180650733333334,35796.997658624976,18116.791521845906,0.19915953333333333,0.16262583,0.20117678000000003,0.015572161066666668,0.030117516,0.0034897480666666665,0.014179362266666667,0.9551112466666667,0.011653397266666666,0.002823313833333334,3.7058942999999993,519.13564,0.3084015266666667,0.1612559033333333,0.23563385,0.37087905666666665,0.48956752666666664,76.73590333333334,0.077076852,0.067449221,33.37419166666667,31.98429366666667,-0.010135654966666666,11.895248366666666,Arkansas ,AR ,State; counties
Crossett,5.0,3.0,4101.0,58408.637,20.008877,0.10072489,0.13808717,0.019434309,36757.41980506109,21311.585630490634,0.18408377,0.17450178,0.19887012,0.26097104,0.04891777,0.0024600246,0.26653259999999995,0.69363123,0.032640196,0.0021581415,3.2626781000000005,549.01068,0.32172674,0.20549448,0.28682831,0.51858181,0.52151984,78.37915799999999,0.08536174099999999,0.31812567,23.61598,26.16205,-0.010756331000000001,8.594604499999999,Arkansas ,AR ,State; counties
El Dorado,5.0,73.5,4103.0,54706.159,23.165599999999998,0.11155382650000001,0.12013576275000001,0.011836597675000001,36461.85919794588,20474.683608944604,0.179016665,0.18383125749999998,0.2001307175,0.3492188825,0.0255408905,0.0029142191500000003,0.33540895,0.64246994,0.01332832215,0.002414121875,2.584158725,562.4336175,0.459411495,0.20695995,0.3114649075,0.41628591750000005,0.5186413075,73.72701075,0.037341781666666664,0.386043915,24.103343825000003,26.5334636,-0.021126087274999997,8.675147325,Arkansas ,AR ,State; counties
Harrison,5.0,63.5,25103.0,50417.380999999994,27.602181,0.114783847,0.13051199125000001,0.02578175775,36664.15750845081,17522.225416085243,0.197022445,0.1859568475,0.21800879750000002,0.0028552288,0.044269577500000004,0.0030778887199999997,0.0014491399175,0.945691185,0.03230020575,0.002438371225,3.811246575,471.58036999999996,0.28891265,0.14222728,0.236535765,0.3378242675,0.5352349575,77.17396000000001,0.0779920105,0.07701846700000001,32.1331785,30.16212775,-0.006523166075,12.9716001,Arkansas ,AR ,State; counties
Heber Springs,5.0,100.33333333333333,25104.0,53777.54433333333,29.05534833333333,0.11586906533333334,0.12404478333333334,0.0110020558,35811.00704177669,17526.51508035808,0.21192864666666666,0.15802959,0.2178590566666667,0.004263688933333333,0.020013196666666667,0.0024657907333333336,0.0026109581999999997,0.9658582400000001,0.011979333,0.001386270453333333,3.394593066666667,547.6474499999999,0.26753387,0.14862274333333333,0.22888626999999998,0.40451618000000006,0.4803797,80.32009133333334,-0.17467345,0.04629801733333333,30.588283666666666,28.419731666666667,-0.0059944652,10.701089533333333,Arkansas ,AR ,State; counties
Hot Springs,5.0,69.0,34001.0,54579.951625,24.284977375000004,0.12886987225000002,0.14379948962500003,0.029216335325000002,36559.52339819233,19044.959509001885,0.20062545375000002,0.17532192624999998,0.20310582500000002,0.1625303467125,0.057629668625000005,0.0032008673125000003,0.15742800219999997,0.79227334375,0.03420140375,0.0028367367700000007,3.1596022374999997,533.0800399999999,0.338255725,0.20277175,0.2736147225,0.40342969,0.5554912,73.744709125,0.055110132499999985,0.2393409875,40.221513375,38.744578375,-0.013007637275000001,15.7759223,Arkansas ,AR ,State; counties
Jonesboro,5.0,69.0,25900.0,53350.40383333334,22.484522166666665,0.10849151866666668,0.12109971433333333,0.011852498033333334,38474.84788309424,18349.134301454822,0.2079082916666667,0.16865601333333333,0.20897047833333338,0.041806853899999996,0.021026146016666667,0.0029239928333333336,0.027898852049999995,0.9460447116666667,0.01152188385,0.001781310443333333,3.388679066666667,580.1052599999999,0.311754445,0.17046349333333333,0.25369226666666667,0.39624411333333337,0.5568535733333334,79.31630933333332,0.050260677866666666,0.077513883,53.99726983333333,50.039294333333345,-0.0056130121166666665,22.99930806666666,Arkansas ,AR ,State; counties
Little Rock,5.0,80.14285714285714,4200.0,67659.86385714286,29.029366000000003,0.17115156,0.19435065,0.024071934628571424,50142.418882207065,24619.66694547975,0.13567604628571428,0.11765759871428572,0.142695787,0.10653638428571428,0.035612143857142856,0.006454806442857143,0.09065958471428573,0.8757746985714286,0.016052773714285713,0.004247242228571429,3.439349542857143,648.5258971428572,0.30016597714285714,0.15959965714285712,0.2433280728571429,0.28588352428571423,0.6043651271428571,77.23314,0.07681745892666667,0.16460616285714286,142.99993942857145,124.84186642857142,0.0022840114471428573,65.75463401428571,Arkansas ,AR ,State; counties
Magnolia,5.0,50.0,4001.0,54219.682,23.268747,0.136503211,0.17350451,0.013155549499999999,34589.67644019681,16694.52421266985,0.214748465,0.2184802,0.28964135,0.373713435,0.0194222055,0.0036420071500000003,0.355996935,0.623353095,0.0103851475,0.00239087,3.07417135,476.89508,0.3687125,0.25378765999999997,0.328886315,0.47628224,0.501212955,75.5234375,0.14518271,0.404053555,23.260912,24.811986500000003,-0.018765446,8.10965585,Arkansas ,AR ,State; counties
Pine Bluff,5.0,40.714285714285715,4102.0,54524.88671428571,23.858720142857145,0.12363177314285713,0.14037379785714285,0.022734936542857142,34219.87202973526,18887.714485382032,0.2588278314285714,0.22322131857142855,0.26475811285714285,0.36659416714285714,0.044434154428571425,0.0033984961571428573,0.35205444571428574,0.6086427099999999,0.029046620399999997,0.002876503197142857,2.6784285142857143,562.99628,0.4260175199999999,0.26892976,0.3508735828571429,0.41597024857142856,0.4934112428571428,70.001963,0.018361007399999997,0.4208804371428571,29.13636,31.547939000000007,-0.019340245385714282,10.168751357142856,Arkansas ,AR ,State; counties
Russellville,5.0,93.0,30000.0,54837.5272,23.8203822,0.126486863,0.13613577999999998,0.051654655980000005,38487.60805601399,19661.791273873187,0.176321016,0.15646871,0.184090298,0.0184563612,0.0845181936,0.0037725478400000003,0.01589105588,0.9140909199999999,0.04891778719999999,0.002074823524,3.47146326,564.935634,0.291605008,0.178955074,0.24220521599999997,0.387115396,0.552069722,75.8216538,0.1655025432,0.1337975776,39.97988679999999,37.0467824,-0.00699598038,16.22264168,Arkansas ,AR ,State; counties
Searcy,5.0,119.66666666666667,4302.0,52404.079333333335,22.027908999999998,0.11567508633333334,0.11276478699999999,0.012768482333333336,34781.77179713511,17015.55959192649,0.21434875333333334,0.19418843666666666,0.2638009333333333,0.1676622706666667,0.024520824666666666,0.0029857304699999997,0.17393599366666668,0.80069476,0.013019769766666666,0.0018870062,3.1253334,563.8587733333333,0.39470999333333334,0.23618269333333333,0.30149013333333335,0.46465251,0.51371502,76.25942500000001,,0.20739355,38.40852366666667,36.27947866666667,-0.008282710433333335,15.026094833333334,Arkansas ,AR ,State; counties
Stuttgart,5.0,71.0,4301.0,52663.045666666665,22.80772466666667,0.09955734133333333,0.12647434333333332,0.009523650593333332,36021.57872473227,16873.307018495383,0.18866960333333335,0.20154356666666665,0.2637373666666667,0.26284825333333334,0.017488550966666665,0.003500012623333333,0.25309982000000003,0.7277118366666667,0.009547032733333334,0.002202817043333333,2.8247281666666666,480.6122666666667,0.4076194766666667,0.23772404000000003,0.33138465,0.5217110133333334,0.5349826533333334,73.86057266666667,0.13429849,0.29141141666666665,15.369113666666669,17.531954,-0.018896188666666664,6.376618233333333,Arkansas ,AR ,State; counties
West Memphis,5.0,75.8,5300.0,51359.6062,23.406139399999997,0.1050611502,0.1155263114,0.009522455439999999,34433.106654509174,16653.090325440804,0.270906408,0.26507884600000003,0.346722912,0.49117418199999996,0.0209549558,0.00410525662,0.459553382,0.508733718,0.022828375220000002,0.003944118920000001,2.1336544060000002,560.32483,0.489595948,0.32180513,0.423304892,0.452367828,0.480566752,70.0116958,0.07100248199999999,0.52329486,41.112003800000004,44.03828779999999,-0.00967509558,14.45777382,Arkansas ,AR ,State; counties
Yuma,5.0,26.0,38100.0,62402.3495,21.7597465,0.110066955,0.127942115,0.29214878499999997,44816.36744902574,23639.645312595698,0.2096973,0.202527285,0.21409537,0.025463789,0.700482425,0.012859022500000001,0.026513843000000002,0.31371365,0.6283715400000001,0.013376556900000001,2.34317095,761.4191900000001,0.35197872,0.213068095,0.262060925,0.40479624000000003,0.43663710499999997,73.215454,-0.009331700000000005,0.75515178,50.689310000000006,41.4001255,0.016858991,13.422554,Arkansas ,AR ,State; counties
Beckley,54.0,53.5,16801.0,50503.38075,28.637354000000002,0.118667315,0.136305195,0.00754659405,39031.595610198834,18463.687185381066,0.1987677275,0.2050528925,0.21242401,0.05734556625,0.011706663125,0.00348642285,0.05055899925,0.930614485,0.0069867436750000005,0.0027549259675,2.7360906000000003,585.3123375,0.31142168,0.19987689749999998,0.273771165,0.300935055,0.4410441275,71.50682825000001,0.23217451,0.08298023149999999,68.324563,68.16017525,-0.0027748906100000005,24.46416175,West Virginia ,WV ,State; counties
Buckhannon,54.0,69.0,16703.0,50030.220499999996,26.335625,0.12682097,0.139544135,0.0063155789,39164.19320690157,18579.260326463518,0.19705055500000002,0.199231655,0.22559426,0.007914578050000001,0.00832994335,0.0030692713499999996,0.0048161331500000005,0.979670975,0.0053943689,0.0025592716,2.4283212499999998,569.765045,0.26424732,0.194543575,0.25403984999999996,0.33727126,0.49380882000000004,79.9131735,0.0794270274,0.028127810000000003,55.4637625,54.975937,-0.004782039950000001,21.5327395,West Virginia ,WV ,State; counties
Elkins,54.0,63.0,16701.0,49365.87899999999,27.822891000000002,0.1198368,0.1469750025,0.006933302800000001,38635.49871232807,17220.58197743987,0.171260815,0.18964922999999997,0.22132274,0.010007727249999999,0.006464255375,0.0016664906275000002,0.00743957555,0.9774077725,0.0045433225,0.0018992823649999998,2.7558005000000003,561.08275,0.26903949250000003,0.173863775,0.23703504,0.3678762825,0.4967893075,76.79323375,0.0826641375,0.02766525375,25.810303725,24.995951624999996,-0.002121012125,9.91985365,West Virginia ,WV ,State; counties
Morgantown,54.0,54.666666666666664,16702.0,54284.174,27.223219333333333,0.17033453833333334,0.18296241333333332,0.015482329716666667,45595.69795624784,20095.512611321024,0.19138366333333334,0.19212762000000003,0.20202439166666666,0.024545412000000003,0.009921737233333333,0.006786796816666666,0.01775760995,0.9596223416666666,0.007361136916666667,0.006289872683333334,2.9198360666666665,652.2460816666668,0.3036796033333333,0.17192705500000002,0.24836709833333334,0.2931951816666667,0.5082989450000001,75.77341733333333,0.07640481718333333,0.051483809,131.8487716666667,122.85470816666667,0.011468230249999998,60.02330933333334,West Virginia ,WV ,State; counties
Summersville,54.0,49.0,16802.0,46987.1005,31.03354225,0.11240654800000001,0.107025765,0.01196175375,36328.815343084614,15720.87746578367,0.23165656750000002,0.2465118,0.2958219125,0.034843601125000005,0.018033697725000002,0.0017724420925000002,0.004848134047499999,0.98027806,0.0048953173749999995,0.00207353465,3.38123145,541.81951,0.2541837425,0.19518359000000002,0.2496904975,0.36062608,0.4212745575,83.42840575,0.17837245899999998,0.0652259405,27.801994,27.139773499999997,-0.0076983189775,9.286693675,West Virginia ,WV ,State; counties
Welch,54.0,78.0,11202.0,42457.3965,35.178394499999996,0.06277573650000001,0.0769332555,0.00431335415,30738.35264754312,15399.94717704874,0.24769496000000002,0.314577445,0.32899915,0.0544635138,0.0042638662,0.0011640340349999998,0.060377094,0.92840323,0.004960364199999999,0.000730025175,2.57070685,464.3311,0.290121975,0.195913255,0.270850665,0.233622265,0.321518435,58.211305499999995,0.12334975,0.0670374405,44.548223500000006,51.357873999999995,-0.003414768085,12.597192,West Virginia ,WV ,State; counties
Bellingham,53.0,73.0,39302.0,73678.219,21.81679,0.26935422,0.31472477,0.10793076,54913.19228895297,30089.14997873524,0.15766698,0.14560103,0.12072107,0.015765138,0.078333497,0.031865075,0.010407701,0.86365998,0.051600143,0.024702726,3.4865763,929.55304,0.29169884,0.21486561,0.28157905,0.39760593,0.61692178,82.349609,0.085428387,0.18129162,95.469223,79.176704,0.0015022759,44.883919,Washington ,WA ,State; counties
Colville,53.0,43.666666666666664,38602.0,56903.33966666667,24.396118666666666,0.14905472333333333,0.17864714000000004,0.05233852233333334,41987.419635027916,23449.1947970171,0.18540343,0.18716017666666665,0.20602097333333333,0.006834114133333333,0.07887126666666668,0.005264601066666667,0.004053078666666667,0.7879586199999999,0.063281093,0.0037246197666666674,2.8477232333333333,584.9177666666667,0.3145345933333333,0.23891743666666665,0.30692488,0.42102324,0.5007590866666667,78.09003466666667,0.1243612745,0.22935249,9.600555133333334,8.9919251,-0.008360026233333333,3.6681163799999994,Washington ,WA ,State; counties
Friday Harbor,53.0,55.0,39301.0,88841.711,16.161118,0.39931458,0.44993317,0.06585943,58044.66649755849,31584.560962117463,0.10054018,0.09258298599999999,0.073585317,0.0051366608,0.054347139,0.0091862753,0.0040954626000000004,0.93693876,0.02383526,0.007461036999999999,3.9988004999999998,1048.62,0.36952716,0.17187934,0.3257015,0.50600392,0.56994081,82.25149499999999,-0.11275999,0.097723387,90.670731,80.941841,-0.0073681893,42.106777,Washington ,WA ,State; counties
Moses Lake,53.0,13.0,38501.0,61547.197499999995,18.7840395,0.12509732,0.133614785,0.21196388500000002,48291.9956408913,23779.734403177674,0.22982802000000002,0.17946837999999998,0.18797933,0.0077162639,0.487989575,0.006719012050000001,0.0065596131,0.563013525,0.40521905,0.00668243925,2.3723259,614.3743,0.28902026999999997,0.19087089499999998,0.23593827499999998,0.53807138,0.5643029799999999,76.27040500000001,0.18005264,0.519617825,21.494370700000005,18.205798,0.010125905900000001,9.495757600000001,Washington ,WA ,State; counties
Port Angeles,53.0,20.0,39303.0,68503.199,24.014696999999998,0.245292355,0.29122194,0.0465205925,48884.25523286317,26009.606407307434,0.1380199,0.11569009,0.123363365,0.0122026935,0.039591631,0.0136456425,0.007887194850000001,0.895377785,0.026266525500000002,0.010758832,3.38270715,849.534885,0.34611896,0.2582573,0.319784075,0.463445365,0.48523940499999996,86.3771555,-0.07657813299999999,0.130465735,28.8188705,25.7538685,-0.013778642099999999,9.976780250000001,Washington ,WA ,State; counties
Seattle,53.0,46.77777777777778,39400.0,81591.93155555557,29.457091555555557,0.23765258777777776,0.2653397777777778,0.09312048922222224,63975.3895120954,31697.912279857697,0.11026096299999999,0.09594232711111111,0.09893803555555555,0.037129960499999996,0.088168279,0.046630912266666665,0.030696034055555557,0.8291238822222221,0.054844277222222224,0.036692116511111116,3.552227066666666,1012.0765811111111,0.2942125266666667,0.21188426000000002,0.27234377666666665,0.27981716333333334,0.577116931111111,81.20259355555555,0.01369702511111111,0.22651538111111108,361.672828,320.9490891111111,0.003184493085555556,169.52568411111113,Washington ,WA ,State; counties
Wenatchee,53.0,12.0,38502.0,71039.5505,19.246001999999997,0.190178325,0.19861632499999998,0.13424005,53969.46993755149,26526.158893160202,0.129587375,0.13334697499999998,0.134150245,0.004893655199999999,0.27242165500000004,0.006627992249999999,0.0031985713,0.7754487999999999,0.19312579000000002,0.0053679598499999995,3.01717005,713.80539,0.281726805,0.20491606499999998,0.24242458500000003,0.44285528500000004,0.5802604,80.253952,0.056408396,0.30747439,22.966338,20.365285999999998,0.00020519970000000033,11.181260949999999,Washington ,WA ,State; counties
Yakima,53.0,57.0,39000.0,64677.789,21.365595,0.21106147,0.24104092,0.1173097815,46421.728671158104,22724.60480386541,0.225915715,0.20410855500000002,0.20212958,0.0116979765,0.2631730325,0.013292378649999999,0.01041984015,0.731862605,0.20373621749999998,0.014321429699999999,3.02804935,790.2451149999999,0.30091762499999997,0.23250877,0.28329119,0.46059659,0.561056735,78.93954450000001,-0.043947727,0.33116304,37.218104,33.169548999999996,0.0041072804,16.52923295,Washington ,WA ,State; counties
Beloit,20.0,132.0,29103.0,57712.552500000005,14.402194999999999,0.163162015,0.19625489000000002,0.0071052206,45200.16091322768,20319.318641548547,0.1183709365,0.09966998499999999,0.124728965,0.00410999145,0.011688925,0.0031754745,0.00439514325,0.97721249,0.0063329084,0.0022524850000000003,3.9766571500000003,531.242675,0.19786914,0.095475722,0.182047515,0.682311445,0.6072270550000001,84.1891025,,0.028712325999999996,6.701854,7.432891399999999,0.0013108916999999987,3.8195162000000003,Kansas ,KS ,State; counties
Colby,20.0,136.0,28604.0,62336.38475,14.71229025,0.192329845,0.2004426475,0.0149675061,49068.760204744,22480.566938392945,0.11252111175,0.10769686775,0.13267863,0.007794155275,0.031077821250000002,0.00360790025,0.0050223563,0.9696508174999999,0.0154197685,0.0016866743749999998,3.76299015,518.792495,0.2116607485,0.099763816,0.159895345,0.6734901074999999,0.634023995,84.0122355,0.14357542375,0.0500626025,3.821772,4.1132004250000005,0.0021104732250000003,2.1393163,Kansas ,KS ,State; counties
Coldwater,20.0,33.0,29002.0,55560.508,15.295,0.15138888,0.16353111,0.023592493,43542.0,19421.0,0.088876471,0.10187668,0.17179024,0.004759386599999999,0.038603913,0.0026441037,0.0015251653,0.9689883,0.017793594,0.0005083883900000001,3.0406732999999995,600.0,0.26011559,0.18374558,0.18779343,0.76041669,0.61587304,82.699997,0.07349918,0.057112634,2.3988389999999997,2.4952493,-0.00044479099000000003,1.2647501,Kansas ,KS ,State; counties
Concordia,20.0,91.66666666666667,29101.0,56355.30466666666,16.539140666666665,0.15727990666666666,0.17657292,0.011584862633333333,40998.85408776897,20030.385890958714,0.14084972333333332,0.10460211133333334,0.14289624333333334,0.0069432276,0.020267803333333334,0.0025814013333333333,0.0030740761,0.98048389,0.0075716332666666665,0.0024129562866666665,3.8509181333333338,532.9848033333334,0.23355031666666667,0.14497693666666667,0.19046175666666665,0.57838368,0.5922998166666666,84.31318666666665,0.281454445,0.038830750666666664,7.883555999999999,8.8849359,-0.0258936519,3.675617933333333,Kansas ,KS ,State; counties
Dodge City,20.0,58.5,29003.0,66512.49500000001,16.39745675,0.18673351,0.19817645,0.10912978825000001,51539.56387244088,24926.52654503377,0.11315702325000002,0.11345424374999999,0.09345294925,0.011836632824999999,0.19731558375000002,0.005561863649999999,0.009047114,0.8395352349999999,0.1347550105,0.0063571745,2.9623305999999996,659.2858275,0.2258542575,0.12216427075,0.17523444000000002,0.578030825,0.6397073875000001,75.9864025,0.20831297333333332,0.2296765185,10.558096025000001,10.30635775,0.008350839875,5.651271975,Kansas ,KS ,State; counties
